Kosten Aqua,Charakter Pipeline,Element,Kartenart,⭕️,Kartentext,Kartentyp,Design Skelett,Kosten Ignis,ID,Erstellungsdatum,⚔️,Flavourtext,Erstellt von,Kosten Ungeprägt,Idee Brackground,🛡️,Slot zugewiesen,Status,Kosten Aeris,Einzigartig,Set Release,Kartentext-Planung,Kosten Terra,Kosten Magica,Letzte Änderung,Rarität,Name,PageID,Row_Hash
,[],[],[],,Alle <kind>Charaktere</kind> und <kind>Manifestationen</kind> erleiden <damage>30</damage> <key>Schaden</key>.,[],[],2.0,366,2024-03-29T20:23:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],,True,TCG Arena,,False,[],Alle Charaktere und Manifestationen erleiden 30 Schaden,,,2025-11-23T17:15:00.000Z,Uncommon,Vulkanausbruch,d6d8de9a-b08c-4eee-9cca-f3646e549d09,6354469847
,[],[],[],1.0,,[],[],,305,2024-02-14T20:43:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],,False,Backup,,False,[],"Zu beginn deines Zuges: Wenn du mindestens vier verschiedene Gildenvertreter hast, lege ein Bannkreis auf den Gildenbeschluss. Wenn der Gildenbeschluss dann über drei oder mehr Bannkreise verfügt, hast du das Spiel gewonnen.",,,2025-08-10T18:22:00.000Z,,Gildenbeschluss,d7dd57b9-a757-4d29-8d1c-2c9615bfead6,6814451048
,[],[],[],,,[],[],,320,2024-02-14T21:08:00.000Z,5,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],20,False,Backup,,False,[],,,,2025-08-10T18:22:00.000Z,,Wächter aus Mayas Ruh,d830b57d-f705-4d9a-962b-079896bf90f1,8520253809
,[],[],[],,,[],[],,140,2023-10-29T11:57:00.000Z,35,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,[],10,False,Backup,,False,[],Beim ,,,2023-11-23T20:39:00.000Z,,Wildhüter Amdulf,d8d3f44c-98ab-4ed7-8a1e-61bf76062cb4,4416659371
,[],[],[],,Füge einem <kind>Charakter</kind> Deiner Wahl <damage>40</damage> <key>Schaden</key> zu.,[],[],2.0,364,2024-03-29T20:20:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],,True,TCG Arena,,False,[],Füge einem Charakter deiner Wahl 40 Schaden zu.,,,2025-10-27T15:38:00.000Z,Common,Flammenstrahl,d9891da2-5ebf-4cc7-8dd2-af8e7e676331,5691664982
,[],[],[],,,[],[],,37,2023-09-09T12:27:00.000Z,30,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],20,False,Backup,,False,[],-,,,2025-08-10T18:21:00.000Z,,Speerfischer Albert,d9d907ca-a3d9-4b66-8606-b1b95a4645c0,9825084597
,[],[],[],,,[],[],,183,2023-11-27T11:52:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],,False,Backup,,False,[],Opfere einen Charakter. Dann bringe einen Charakter aus deinem Friedhof ins Spiel.,,,2025-08-10T18:22:00.000Z,,Wandel,d9fcc0c4-470c-4d53-89f3-d60ad0c52b1d,5728166661
2.0,[],[],[],,Bringe einen Charakter deiner Wahl zurück auf die Hand ihres Besitzers,[],[],,227,2023-11-27T13:04:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,2,[],,True,Export,,False,[],Bringe einen Charakter deiner Wahl zurück auf die Hand ihres Besitzers,,,2025-10-27T16:22:00.000Z,Common,Schubsen,da04e0a8-b8b0-4235-bd32-2cfe38c55759,2520870200
,[],[],[],,,[],[],,129,2023-10-22T19:11:00.000Z,0,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,['Erste Ideen'],10,False,Backup,,False,[],sofort,,,2025-08-10T18:21:00.000Z,,Flinker Hase ,db6d5f34-8483-4dcc-ad41-1ed74f557f99,1802139674
,[],[],[],,,[],[],,265,2023-12-11T19:55:00.000Z,35,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],5,False,Backup,,False,[],Angreifer,,,2025-08-10T18:22:00.000Z,,Aqua-Duellant,dbaee900-9c3d-46a2-9aa4-32286e08f042,2513652510
,[],[],[],,,[],[],,291,2023-12-18T20:51:00.000Z,25,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],10,False,Backup,,False,[],"Eisern
",,,2025-08-10T18:22:00.000Z,,Eisernes Aquakind,dc554d2a-9147-4d27-b510-d5c112261f5f,9793750918
,[],[],[],,,[],[],,398,2024-04-05T09:22:00.000Z,,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,['Erste Ideen'],,False,Backup,,False,[],,,,2025-08-10T18:26:00.000Z,,Rhythmik des Geschehens,dd4e750a-51f0-429f-ad67-11d556021045,4338447715
,[],[],[],,"<ability>Sofort spielbar</ability> <desc>Du darfst <self>mich</self> jederzeit spielen.</desc>
Ändere das <key>Ziel</key> eines <kind>Ereignisses</kind> oder einer <key>Fähigkeit</key>, die genau ein <key>Ziel</key> hat.",[],[],,170,2023-11-27T11:34:00.000Z,,Sie hält das Gleichgewicht aller Welten in funkelnder Stille und leitet die Geschicke zum Ausgleich.,938edbfe-c6a0-4a7c-836a-d922df505f98,1,[],,True,TCG Arena,,False,[],"Sofort spielbar
Ändere das Ziel eines Ereignisses oder einer Fähigkeit, die genau ein Ziel hat.",,1.0,2025-10-27T15:38:00.000Z,Common,Magica-Kraftkugel,de6740db-1158-4959-a331-f6cfb92968c6,7952563030
,[],[],[],,Zerstöre eine Schildkarte,[],[],4.0,237,2023-11-27T13:16:00.000Z,,"“Das ist ein anfang”
Aufstebende Pyromanin",938edbfe-c6a0-4a7c-836a-d922df505f98,4,[],,True,Export,,False,[],Zerstöre eine Schildkarte,,,2025-11-23T18:51:00.000Z,Common,Flammentanz,df0dbfe1-4164-4590-a328-dd67161503d5,5845519075
,[],[],[],,"<ability>Bannkreis 1</ability> <desc><self>Ich</self> <key>betrete</key> das <zone>Feld</zone> mit 1 <key>Bannkreis</key>, der allen <key>Schaden</key> abwehrt.</desc>
<cost><magica/><unshaped2/></cost> Lege einen <key>Bannkreis</key> auf einen anderen <kind>Charakter</kind> Deiner Wahl mit <key>Stärke</key> 15 oder weniger, oder auf <name>Aramis von Rabenstein</name>.",[],[],,454,2024-07-07T16:49:00.000Z,15/15,"Wenn sie ruft, bricht Sols Blick durch Wolken wie eine Strafe; und wer Unschuld zerstört, spürt die sengende Wut des Lichts selbst.",9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],15/15,True,TCG Arena,,True,[],"Einzigartig,
Bannkreis 1,
2,M; Lege ein Bannkreis auf einen anderen Charakter deiner wahl, mit Stärke 15 oder weniger, oder Aramis von Rabenstein.",,2.0,2025-12-20T12:28:00.000Z,,"Celia, Priesterin des Sol",df6406a4-a316-4f4b-bae4-709ece73edd2,789397771
,[],[],[],1.0,,[],[],,133,2023-10-22T19:20:00.000Z,,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,[],,False,Backup,,False,[],"Falls du eine Baumsängerin oder ein Besungener Baum kontrollierst, du kannst ein Karte mit Element Terra vom Friedhof in dein Deck mischen und eine Karte ziehen. (Einmal pro Spielzug)",,,2023-11-23T20:39:00.000Z,,Kreis des Ewigen Gesangs,e092e1a0-50ae-44d3-8f4f-987e865c0582,5663708134
,[],[],[],,,[],[],,132,2023-10-22T19:18:00.000Z,,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,[],,False,Backup,,False,[],"Wähle ein Charakter eines Gegners, tausche die Kontrolle mit einem deiner ",,,2023-11-23T20:39:00.000Z,,Tausch der Jagdgründe,e0b8fd90-f422-4c8c-b80f-096ac494e58c,8375823175
,[],[],[],,"Wenn <self>ich</self> <key>angreife</key>, erhält ein anderer angreifender <kind>Charakter</kind> Deiner Wahl bis <key>Zugende</key> <stats>+10/+0</stats>.",[],[],1.0,390,2024-03-31T16:45:00.000Z,20/20,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],20/20,False,Playtest,,False,[],"Wenn ich angreife, erhält ein anderer angreifender Charakter deiner Wahl +10/+0 bis Ende des Zuges.",,,2025-09-14T11:49:00.000Z,,Tutorin der Ignis-Klinge ,e0f83c95-6c0a-4fcf-9643-c429ce980eaa,3865893644
,[],[],[],,"Wenn <self>ich</self> <key>sterbe</key>, kehre <self>ich</self> auf Deine <zone>Hand</zone> zurück.",[],[],,3,2023-06-26T12:24:00.000Z,40/40,"Sie sahen ihn kommen, wie jedes Mal: ein Sturm aus Federn zwischen den Wolken – und sie wussten, dass Aeris sich einmal mehr auf ihre Seite stellt.",b2c31dd8-6b8b-45b6-a112-46d0b40a900e,3,[],40/40,True,Export,3.0,False,[],"Wenn ich sterbe, kehrt ich auf deine Hand zurück.",,,2025-12-20T17:04:00.000Z,Uncommon,Weißer Greif,e1282084-aa44-4206-a13c-b03129bae71b,7521796489
,[],[],[],,,[],[],,428,2024-06-10T12:06:00.000Z,40/40,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,4,['Vittel'],40/40,False,Backup,,False,[],Monster,,,2025-08-10T18:23:00.000Z,,Pickmans Modell,e1baf8a6-eb97-4222-9c01-3b6cda43e8b3,9863960943
,[],[],[],,,[],[],,42,2023-09-09T12:39:00.000Z,,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],,False,Backup,,False,[],Der ,,,2025-08-10T18:21:00.000Z,,Wasserschwall,e21b2c18-b4b9-4ab0-a595-6545f748f027,8175694352
,[],[],[],1.0,,[],[],,268,2023-12-14T20:56:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],,False,Backup,,False,[],"Nur Spielbar, wenn du ein Charakter aus Mondenhain im Spiel hast.
Der verfluchte Charakter kann nicht Angreifen oder Blocken",,,2025-08-10T18:22:00.000Z,,Fluch Mondenhains,e30c0a84-f0cf-4d70-a82e-ddcdbaefed20,7527041883
1.0,[],[],[],,"Während der <phase>Kampfphase</phase> erhalte <self>ich</self> <ability>Sofort spielbar</ability>. <desc>Du darfst <self>mich</self> jederzeit spielen.</desc>
Wenn <self>ich</self> das <zone>Feld</zone> <key>betrete</key>, dürfen in diesem <phase>Zug</phase> keine <key>Angriffe</key> <key>angekündigt</key> werden.",[],[],,188,2023-11-27T12:05:00.000Z,10/30,"Die Tradition verlangt, dass ein Friedensbote nie Besitz oder Titel hat – nur seine Stimme, und das Gewicht seiner Neutralität.",938edbfe-c6a0-4a7c-836a-d922df505f98,4,[],20/20,True,TCG Arena,,False,[],"während der Kampfphase erhalte ich Sofort Spielbar,
ich das Feld betrete, dürfen in diesem Zug keine Angriffe angesagt werden",,,2026-01-11T20:46:00.000Z,,Friedensbote,e342c581-d418-49da-9ee8-672747d8194b,2213632163
,[],[],[],,"<ability>Bannkreis 1</ability> <desc><self>Ich</self> <key>betrete</key> das <zone>Feld</zone> mit 1 <key>Bannkreis</key>, der allen <key>Schaden</key> abwehrt.</desc>",[],[],,323,2024-02-14T21:14:00.000Z,50/60,,938edbfe-c6a0-4a7c-836a-d922df505f98,5,[],50/60,True,Export,,False,[],Bannkreis 1,,2.0,2026-01-06T22:27:00.000Z,Uncommon,"Aurelia, die Lichtverpflichtete",e40a2649-e4e7-40a3-9af1-1ed51f6ad0a5,1575274190
,[],[],[],,,[],[],,239,2023-11-27T13:19:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],,False,Backup,,False,[],Schicke jeden Charakter auf die Hand seines Besitzers zurück.,,,2025-08-10T18:22:00.000Z,,Kriegslist,e48968e8-8746-4b27-949a-aeb01f31b3e3,8137561549
,[],[],[],,,[],[],,93,2023-09-14T20:31:00.000Z,45,,64d6852f-afd2-42dc-be8d-a52c7535ed01,,['Erste Ideen'],45,False,Backup,,False,[],Ist ,,,2025-08-10T18:21:00.000Z,,Gebrandmarkter Truppenführer,e5157782-8824-499f-8948-66e01f5aec66,1983503775
,[],[],[],,Ändere die Position von bis zu zwei Charakteren,[],[],,465,2024-11-20T18:36:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,['Erste Ideen'],,True,Export,2.0,False,[],Ändere die Position von bis zu zwei Charakteren,,,2025-10-27T16:22:00.000Z,Common,Windstoss,e5291b77-1c9c-44f9-b996-9eedc1b2356a,1605856761
,[],[],[],,"<ability>Sofort spielbar</ability> <desc>Du darfst <self>mich</self> jederzeit spielen.</desc>
Ein <kind>Charakter</kind> erhält bis <key>Zugende</key> entweder <stats>+30/+0</stats> oder <stats>+0/+30</stats>.",[],[],,225,2023-11-27T13:00:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,2,[],,True,Export,,False,[],"Sofort spielbar
Ein Charakter erhält 30 Angriff oder 30 Verteidigung bis zum Ende des Zuges.",2.0,,2025-12-20T15:53:00.000Z,Uncommon,Mystische Frucht Terras,e5e94eb6-fb22-4b1c-82ae-6a232380d350,654801677
,[],[],[],,,[],[],,43,2023-09-09T12:41:00.000Z,0,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],1,False,Backup,,False,[],"Immer, wenn ",,,2025-08-10T18:21:00.000Z,,Tosender Wasserfall,e606c240-9ef1-4fb7-a888-988b7aa7d828,8602968680
,[],[],[],,,[],[],,91,2023-09-14T20:25:00.000Z,,,64d6852f-afd2-42dc-be8d-a52c7535ed01,,['Erste Ideen'],,False,Backup,,False,[],Alle ,,,2025-08-10T18:21:00.000Z,,Brandmarkender Eid,e8450e12-e59d-4462-b6de-394a1baf9cea,8315382197
,[],[],[],,,[],[],,143,2023-10-29T13:02:00.000Z,60,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,[],0,False,Backup,,False,[],Untitled,,,2023-11-23T20:39:00.000Z,,Rasendes Wildschwein,e86eb6ea-e934-474c-b4ad-c9202c19f5c9,8488471732
,[],[],[],,"<ability>Ansturm</ability> <desc><self>Ich</self> darf in dem <key>Zug</key> <key>angreifen</key>, in dem <self>ich</self> auf das <zone>Feld</zone> gekommen bin.</desc>",[],[],2.0,329,2024-02-14T21:22:00.000Z,60/60,,938edbfe-c6a0-4a7c-836a-d922df505f98,5,[],60/60,True,TCG Arena,,False,[],Ansturm,,,2025-10-27T15:38:00.000Z,Common,Vulkan-Golem,e9615589-60ac-46be-b9b8-fb700aee28e5,9270083636
,[],[],[],,,[],[],,437,2024-06-10T12:32:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,3,['Vittel'],,False,Backup,,False,[],"Sofort spielbar
Zerstöre von jedem Spieler einen zufälligen Charakter oder Manifestation.",,,2025-08-10T18:23:00.000Z,,Azathoth Träumt,e9798dc4-6d8c-47ee-82c1-1736ea22ee40,3017089986
,[],[],[],,,[],[],,278,2023-12-18T19:59:00.000Z,20,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],30,False,Backup,,True,[],"Einzigartig, Krieger, Wolfswacht
Kann keine Magier angreifen.
Beolf von der Wolfswacht erhält +15 Angriff, wenn er mit einem anderem Charakter das selbe Ziel angreift",,,2025-08-10T18:22:00.000Z,,Beolf von der Wolfswacht,e97baa1e-060b-4435-83c5-3afb8d03b622,5019380681
,[],[],[],,,[],[],,455,2024-09-24T18:41:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,,['Erste Ideen'],,False,Backup,,False,[],"Als zusätzliche kosten, um diese Karte auszuspielen, Opfere einen Charakter den du kontrollierst.
Zerstöre einen Charakter deiner Wahl.",,,2025-10-23T18:13:00.000Z,,Icarus’ Schlag,e9c5cee7-ebae-4fa2-a372-c362354679a0,3080837050
,[],[],[],2.0,,[],[],,24,2023-09-03T19:16:00.000Z,,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,['Erste Ideen'],,False,Backup,,False,[],Einmal pro Spielzug die Rufkosten für ein Wildtier vom Element Terra sind um bis zu 2 reduziert,,,2025-08-10T18:21:00.000Z,,Fröhliche Waldlichtung,ea6bd978-370c-41fc-9e1e-06cbcea3bb8b,9094444021
,[],[],[],,"Zu Beginn Deiner <phase>Angriffsphase</phase> darfst Du entscheiden, dass <self>ich</self> nicht <key>angreife</key>. Dafür erhalten alle <key>befreundeten</key> <ignis>-Angreifer bis <key>Zugende</key> <stats>+15/+0</stats>.",[],[],2.0,235,2023-11-27T13:12:00.000Z,20/20,,938edbfe-c6a0-4a7c-836a-d922df505f98,2,[],20/20,True,TCG Arena,,False,[],"Zu beginn deiner Angriffsphase darfst du dich entscheiden, dass ich nicht angreife, dafür erhalten alle befreundeten Ignis-Angreifer +15/0 bis zum Ende des Zuges.",,,2025-11-23T17:15:00.000Z,Uncommon,Feuertänzerin,eae190b8-f2d1-4008-b993-1226bfd56cd7,1881232154
,[],[],[],,,[],[],,259,2023-12-11T19:39:00.000Z,35,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],20,False,Backup,,True,[],"Einzigartig, Schreckensklinge, Bündnispartner, Eisern, Säulen des Südens, Kleriker
Wenn Marius Menzen nicht geblockt wird, erhält er +15 Angriff ",,,2025-08-10T18:22:00.000Z,,Marius Menzen,eb15ba3a-9fc6-4a47-afab-565b43da38b3,6797670448
,[],[],[],,<ability>Verteidiger</ability> <desc><self>Ich</self> darf darf nur in <key>Verteidigungsposition</key> stehen.</desc>,[],[],,352,2024-03-29T19:36:00.000Z,–/–,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,1,[],10/40,True,TCG Arena,,False,[],Verteidiger,1.0,,2025-10-27T15:38:00.000Z,Common,Stadtwache,edfc4f87-4a64-4a4a-8482-df5a60e8acf0,747875743
,[],[],[],,,[],[],,272,2023-12-18T19:32:00.000Z,15,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],30,False,Backup,,True,[],"Einzigartig, Eisern, Kleriker
Wenn Eron von Grauenfurt ins Spiel kommt, zerstören einen Charakter, der nicht Eisern ist.",,,2025-08-10T18:22:00.000Z,,Eron von Grauenfurt (Alt),ee3e186e-fe1f-4199-8105-d3c028566344,9964115333
,[],[],[],,,[],[],,5,2023-08-23T21:59:00.000Z,20,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],20,False,Backup,,False,[],Alle deine Wölfe Bjarturs haben +10 ⚔️ und +15 🛡️.,,,2025-08-10T18:22:00.000Z,,Korporal Langhorn,ee979b55-ec58-411b-932b-f8eee1f5ec5c,3935868244
,[],[],[],,,[],[],,31,2023-09-09T11:56:00.000Z,,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],,False,Backup,,False,[],Wenn die ,,,2025-08-10T18:21:00.000Z,,Laminarströmung,f0bf24bb-e1a6-49bc-afa9-39cf668fb9f8,6469456007
,[],[],[],,,[],[],,124,2023-09-24T14:07:00.000Z,0,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,['Erste Ideen'],55,False,Backup,,False,[],Alle deine Terra Karten erhalten + 20 Angriff und Verteidigung ,,,2025-08-10T18:21:00.000Z,,Besungener Baum Sylvestris,f12025be-5e47-490b-a8db-c8edb7e90689,8206033111
,[],[],[],1.0,"OPT; wenn du ein Ereignis spielst, ziehe eine Karte.",[],[],,404,2024-04-29T19:14:00.000Z,,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,2,['Erste Ideen'],,True,Export,,False,[],"OPT; wenn du ein Ereignis spielst, ziehe eine Karte.",,2.0,2025-11-23T17:18:00.000Z,Common,Kleiner Magicaschrein,f16e5ead-6027-4dfa-bf99-fd960727328e,3490399732
,[],[],[],,,[],[],,315,2024-02-14T21:04:00.000Z,15,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],15,False,Backup,,False,[],,,,2025-08-10T18:22:00.000Z,,Wächter aus Wolfsfeste,f1ca7dd5-ce79-4263-be88-8544fb283676,6079662877
,[],[],[],,,[],[],,126,2023-09-24T14:11:00.000Z,0,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,['Erste Ideen'],55,False,Backup,,False,[],eine Baumsängerin oder ,,,2025-08-10T18:21:00.000Z,,Besungener Baum Ulmus,f226a4b0-b2a6-43fa-b655-9427ffe89868,6988687992
,[],[],[],,<key>Zerstöre</key> einen <key>nicht-einzigartigen</key> <kind>Charakter</kind>.,[],[],,215,2023-11-27T12:46:00.000Z,,"Der Kreislauf schließt Dich mit ein, gleich ob Du ihn segnest oder verfluchst. Und an jedem Ende glimmt ein neues Morgenrot.",938edbfe-c6a0-4a7c-836a-d922df505f98,2,[],,False,TCG Arena,,False,[],Zerstöre einen nicht-einzigartigen Charakter.,2.0,,2025-10-27T15:38:00.000Z,,Den Kreislauf ehren,f2906c37-73c7-4506-becc-3131fdef2645,4932208564
,[],[],[],,,[],[],,275,2023-12-18T19:45:00.000Z,25,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],25,False,Backup,,True,[],"Einzigartig, Krieger, Schreckensklinge, Bündnispartner
Wenn Ecthelias im Spiel ist, erhalten alle anderen befreundeten Krieger +10 Angriff und Verteidigung",,,2025-08-10T18:22:00.000Z,,Ecthelias,f2b3bf35-d244-4dc9-a091-a2cad6350110,7296633390
,[],[],[],,,[],[],,122,2023-09-24T13:58:00.000Z,0,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,['Erste Ideen'],55,False,Backup,,False,[],Ein anderer Charakter vom Element ,,,2025-08-10T18:21:00.000Z,,Besungener Baum Quercus,f361f58b-73a4-43c9-b80b-92204f18afaf,2621836994
,[],[],[],1.0,,[],[],,199,2023-11-27T12:17:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],,False,Backup,,False,[],Verhindere bei einem verteidigendem Charakter 25 Schaden,,,2025-08-10T18:22:00.000Z,,Prunkvoller Aquaschrein,f729a047-88ba-4406-bde2-667c597e2e68,6637363005
,[],[],[],,<ability>Erstschlag</ability> <desc>Mein Schaden wird zuerst berechnet.</desc>,[],[],,381,2024-03-31T16:32:00.000Z,10/10,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,1,[],10/10,True,TCG Arena,1.0,False,[],Erstschlag,,,2025-10-27T15:38:00.000Z,Common,Schneller Säbel,f79cafdf-a30f-4236-8f98-dcacb68f4e74,9776419107
,[],[],[],,,[],[],,8,2023-08-27T13:01:00.000Z,35,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,['Erste Ideen'],30,False,Backup,,False,[],Tribute diese Karte; Rufe ein [7] oder weniger “Besungener Baum” aus dem Deck.,,,2025-08-10T18:21:00.000Z,,Baumsängerin Betula,f7a3cd43-60b2-4917-8315-0d762e7f53b6,644960277
,[],[],[],,,[],[],,284,2023-12-18T20:17:00.000Z,20,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],20,False,Backup,,True,[],"Einzigartig, Mondenhain
Wenn Kardes in Angriffsposition liegt, erhalten alle deine Verteidiger +15 Verteidigung",,,2025-08-10T18:22:00.000Z,,Kardes (Alt),f7ad0af7-71c8-4561-ac79-83156ce56451,4058109053
,[],[],[],,,[],[],,142,2023-10-29T13:01:00.000Z,35,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,[],15,False,Backup,,False,[],,,,2023-11-23T20:39:00.000Z,,Wald Ratte,f7fd16de-0c47-4898-bd74-cfab9373a990,9028885785
,[],[],[],,,[],[],,82,2023-09-14T19:33:00.000Z,,,64d6852f-afd2-42dc-be8d-a52c7535ed01,,['Erste Ideen'],,False,Backup,,False,[],Als ,,,2025-08-10T18:21:00.000Z,,Sengende Reinigung,f968355f-8212-48e7-9acf-52cc183326d5,9576213986
,[],[],[],,,[],[],,104,2023-09-14T21:41:00.000Z,,,64d6852f-afd2-42dc-be8d-a52c7535ed01,,['Erste Ideen'],,False,Backup,,False,[],Nimm eine ,,,2025-08-10T18:21:00.000Z,,Feueressenz,fa74e2ba-741e-49f1-a3fd-0fa41cd28f44,8727136349
,[],[],[],,<ability>Rache</ability> <desc>TODO: UNKLARER REGELTEXT.</desc>,[],[],2.0,349,2024-03-29T15:45:00.000Z,40/20,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,3,[],10/30,False,Revision,,False,[],"Rache (Falls in der Kampfphase ein verbündeter Charakter zerstört wurde, kann der Rächer einen zusätzlichen Kampf mit einem feindlichen Charakter ausführen.)",,,2025-09-17T14:38:00.000Z,,Rächer,fb34cade-fb21-4360-abb4-6694204ebb4d,4312412296
,[],[],[],,,[],[],,274,2023-12-18T19:38:00.000Z,15,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],25,False,Backup,,True,[],"Einzigartig, Krieger, Eisern, Säulen des Südens
Opfere Phillip Altdorf, wenn du ein Fey, Tierwesen oder Chaosanhänger im Spiel hast. 
Kann keine Magier angreifen.
Wenn Phillip Altdorf im Spiel ist, erhält [Keroth] + 20 Angriff und Verteidigung",,,2025-08-10T18:22:00.000Z,,Phillip Altdorf (Alt),fb57a9d2-ee60-48ce-923d-67a1c136f1a9,7251228089
,[],[],[],,"Wenn <self>ich</self> eine <key>Karte</key> <key>zerstöre</key>, <key>ziehe</key> eine <key>Karte</key>.",[],[],2.0,54,2023-09-09T23:10:00.000Z,30/30,“Ich will die Welt Brennen sehen”,87776999-89a3-4cbd-a16c-13b2b242d37e,2,[],30/20,True,Export,,True,[],"Wenn ich eine Karte zerstöre, ziehe eine Karte.",,,2026-01-12T15:22:00.000Z,Common,❅ Aufstrebende Pyromanin,fbbdfac2-c1aa-459e-ba8b-b09cf5be6780,1204966122
,[],[],[],,,[],[],,192,2023-11-27T12:09:00.000Z,20,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],20,False,Backup,,False,[],"Elementarvolk, Naldar, Bündnispartner
Immer wenn ein anderes Elementarvolk ins Spiel kommt, ziehe eine Karte.",,,2025-08-10T18:22:00.000Z,,Naldar,fbe66238-08af-4223-87a9-9788d3c7a3eb,9706445244
,[],[],[],,Du darfst zwei Karten ziehen,[],[],,217,2023-11-27T12:49:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,1,[],,True,Export,2.0,False,[],Du darfst zwei Karten ziehen,,,2025-10-27T16:21:00.000Z,Common,Kraft tanken,fc49aba5-0f50-4b99-a6c2-2825ec2a2441,9839962358
,[],[],[],,"<ability>Angreifer</ability> <desc><self>Ich</self> darf nur in <key>Angriffsposition</key> stehen.</desc>
<ability>Ansturm</ability> <desc><self>Ich</self> darf in dem <key>Zug</key> <key>angreifen</key>, in dem <self>ich</self> auf das <zone>Feld</zone> gekommen bin.</desc>
<self>Ich</self> <key>greife an</key>, wann immer <self>ich</self> kann, und zwar immer derjenige Charakter mit der höchsten <key>Stärke</key>.",[],[],2.0,359,2024-03-29T20:05:00.000Z,55/20,Mutig oder dumm? Johannes sagt: “Ja.”,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],–/–,True,TCG Arena,,True,[],"Einzigartig, Angreifer, Ansturm,
Ich muss immer angreifen falls möglich. Ich kann nur Charaktere angreifen und muss immer den gegnerischen Charakter mit der höchsten Stärke angreifen. ",,,2025-10-27T15:38:00.000Z,,"Johannes v.d. Schaufel, leichtsinniger Duellant",fd685c3d-023f-4614-80e4-ff7779497af6,9690850235
,[],[],[],,,[],[],,409,2024-06-04T19:56:00.000Z,10/10,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,['Vittel'],10/10,False,Backup,,False,[],"Kultist
Für jede Manifestation die du kontrollierst erhält dieser Charakter +10/10",,,2025-08-10T18:23:00.000Z,,Kultisten,fd7fec80-2da0-4730-bff0-c2074968bd37,8208680397
